,fecha,hora,edad,genero,barrio,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,barrio_completo,poblacion_por_barrio
2953,2018-04-09,18:05:00,16,Mujer,Villa luro,B,C,C,C,C,C,C,C,C,C,C,C,C,Villa luro,32502
2954,2018-04-09,18:03:00,16,Mujer,Villa luro,B,A,C,A,B,B,C,B,A,C,A,A,B,Villa luro,32502
2955,2018-04-09,14:54:00,23,Mujer,Villa luro,B,C,B,B,C,A,C,A,B,B,C,C,B,Villa luro,32502
2956,2018-04-09,05:13:00,20,Mujer,Agronomia,A,A,A,B,B,C,C,C,C,B,B,B,B,Agronomia,13912
2957,2018-04-08,23:48:00,18,Mujer,Mataderos,B,C,B,A,A,A,C,B,B,C,A,A,C,Mataderos,64436
2958,2018-04-08,21:33:00,17,Mujer,Balvanera,B,B,C,B,A,A,C,C,C,B,A,C,B,Balvanera,138926
2959,2018-04-08,13:05:00,30,Mujer,Parque patricios,B,B,A,A,B,B,B,B,B,C,B,C,C,Parque patricios,40985
2960,2018-04-08,12:25:00,29,Mujer,Otro,C,C,A,C,C,B,C,C,B,C,C,C,C,Constitucion,44107
2961,2018-04-08,11:22:00,24,Mujer,Retiro,B,B,C,B,C,C,C,C,C,C,B,C,C,Retiro,65413
2962,2018-04-08,01:14:00,31,Mujer,Almagro,B,B,B,B,C,B,B,C,C,C,C,C,C,Almagro,131699
2963,2018-04-07,20:45:00,16,Mujer,Barracas,A,A,A,A,A,A,B,B,B,A,A,A,B,Barracas,89452
2964,2018-04-07,17:17:00,27,Mujer,Balvanera,C,C,C,B,C,C,C,B,C,C,C,C,B,Balvanera,138926
2965,2018-04-07,12:31:00,26,Mujer,Villa del parque,B,C,C,B,B,B,B,C,C,C,C,C,C,Villa del parque,55273
2966,2018-04-07,00:47:00,26,Mujer,Almagro,B,A,C,B,B,B,A,B,C,C,C,C,B,Almagro,131699
2967,2018-04-06,17:54:00,27,Mujer,Villa lugano,A,A,A,A,B,B,A,A,A,A,A,A,A,Villa lugano,126374
2968,2018-04-06,12:38:00,22,Mujer,San nicolas,C,C,C,C,C,C,B,C,C,C,C,C,C,San nicolas,29273
2969,2018-04-06,11:19:00,97,Hombre,Agronomia,B,C,C,C,B,C,C,C,C,C,C,C,C,Agronomia,13912
2970,2018-04-06,10:42:00,32,Mujer,Otro,A,B,A,A,A,A,A,A,A,A,A,A,A,Parque patricios,40985
2971,2018-04-06,10:04:00,42,Mujer,Otro,B,A,B,A,C,B,B,B,A,C,B,C,B,Agronomia,13912
2972,2018-04-05,22:05:00,17,Mujer,Velez sarsfield,B,C,B,C,C,B,C,A,B,C,B,C,C,Velez sarsfield,35081
2973,2018-04-05,21:48:00,17,Mujer,Otro,B,A,A,A,C,B,B,C,C,C,B,C,C,Villa riachuelo,14084
2974,2018-04-05,21:42:00,17,Mujer,Otro,B,A,A,B,C,B,B,C,C,C,A,C,C,Villa riachuelo,14084
2975,2018-04-05,18:42:00,32,Mujer,Caballito,A,A,A,B,A,A,A,A,B,C,C,C,C,Caballito,176076
2976,2018-04-05,15:41:00,47,Mujer,Agronomia,B,C,B,B,B,B,B,C,C,C,B,B,C,Agronomia,13912
2977,2018-04-05,14:47:00,30,Mujer,La boca,B,B,B,B,B,B,B,A,C,C,B,B,B,Boca,45113
2978,2018-04-05,14:14:00,40,Mujer,Agronomia,C,C,C,C,C,C,C,B,A,C,C,C,C,Agronomia,13912
2979,2018-04-05,07:13:00,38,Mujer,Otro,B,B,B,B,C,B,C,C,B,C,A,B,C,Boedo,47306
2980,2018-04-05,03:41:00,25,Mujer,Caballito,B,C,C,C,B,B,C,C,C,C,B,C,C,Caballito,176076
2981,2018-04-05,03:36:00,20,Mujer,Montserrat,A,B,B,B,A,A,B,A,B,B,A,C,B,Monserrat,39914
2982,2018-04-05,02:37:00,20,Mujer,Montserrat,A,B,B,A,A,A,B,B,B,B,A,C,B,Monserrat,39914
2983,2018-04-04,18:01:00,18,Mujer,Belgrano,A,B,A,A,B,A,B,C,C,A,A,B,C,Belgrano,126267
2984,2018-04-04,16:53:00,37,Mujer,Otro,B,C,B,B,B,B,C,B,B,C,A,B,C,Retiro,65413
2985,2018-04-04,14:51:00,22,Mujer,Otro,A,A,B,B,B,A,C,B,B,C,A,A,A,Recoleta,157932
2986,2018-04-04,11:07:00,18,Mujer,Agronomia,B,B,B,A,A,B,A,A,A,B,A,A,B,Agronomia,13912
2987,2018-04-04,10:04:00,16,Mujer,Caballito,C,C,C,C,C,C,C,C,C,C,C,C,C,Caballito,176076
2988,2018-04-04,06:14:00,35,Mujer,Otro,A,B,A,A,A,A,B,B,C,A,B,A,B,Caballito,176076
2989,2018-04-04,01:21:00,20,Mujer,Barracas,A,C,B,C,B,A,B,C,C,C,C,B,C,Barracas,89452
2990,2018-04-03,23:37:00,22,Mujer,Flores,B,A,A,B,A,C,C,C,B,C,A,A,C,Flores,164310
2991,2018-04-03,21:16:00,28,Mujer,Almagro,B,C,A,A,B,B,C,B,A,B,A,C,A,Almagro,131699
2992,2018-04-03,20:07:00,45,Mujer,Otro,B,A,B,B,A,A,C,B,A,A,A,B,B,Paternal,19717
2993,2018-04-03,16:13:00,22,Hombre,Otro,B,C,B,B,C,C,A,C,B,C,A,C,C,Chacarita,27761
2994,2018-04-03,15:53:00,27,Mujer,Barracas,C,C,B,A,B,B,C,B,B,C,A,C,B,Barracas,89452
2995,2018-04-03,15:38:00,47,Mujer,Nueva pompeya,C,C,A,B,B,A,B,B,B,C,B,C,C,Nueva pompeya,42695
2996,2018-04-03,14:36:00,43,Hombre,Otro,B,C,C,B,B,B,B,C,B,C,C,C,C,Villa lugano,126374
2997,2018-04-03,07:40:00,35,Mujer,Otro,B,B,B,A,B,C,C,A,A,B,A,A,B,Villa santa rita,33325
2998,2018-04-03,06:20:00,20,Mujer,Otro,C,B,C,C,C,C,C,C,C,C,A,C,C,Almagro,131699
2999,2018-04-03,00:40:00,18,Mujer,Otro,B,A,B,B,B,A,C,C,C,C,A,B,B,Monte castro,33623
3000,2018-04-02,23:43:00,20,Mujer,Otro,A,C,B,B,B,A,C,B,C,C,B,B,C,Villa gral. mitre,34713
3001,2018-04-02,21:57:00,34,Mujer,Belgrano,C,A,B,C,B,A,A,A,C,C,C,C,A,Belgrano,126267
3002,2018-04-02,18:44:00,21,Mujer,Nunez,A,B,B,C,B,B,A,B,C,C,C,B,C,Nunez,51949
3003,2018-04-02,17:21:00,16,Mujer,Otro,B,A,B,B,B,A,B,B,B,C,B,C,C,Constitucion,44107
3004,2018-04-02,01:33:00,34,Mujer,Agronomia,A,B,A,C,C,C,C,C,C,B,C,B,C,Agronomia,13912
3005,2018-04-01,17:10:00,14,Mujer,Otro,A,A,A,A,A,A,C,B,C,C,A,A,C,San nicolas,29273
3006,2018-04-01,16:19:00,25,Mujer,Otro,B,C,C,B,C,B,B,C,C,C,C,C,C,Paternal,19717
3007,2018-04-01,13:54:00,24,Mujer,Otro,B,C,B,C,C,B,C,C,C,B,A,B,C,Villa devoto,66521
3008,2018-04-01,11:53:00,21,Mujer,Otro,C,C,C,C,C,C,C,B,C,C,C,B,B,Constitucion,44107
3009,2018-03-31,23:23:00,22,Mujer,La paternal,C,C,C,B,C,C,B,C,C,C,C,B,C,Paternal,19717
3010,2018-03-31,23:17:00,22,Mujer,La paternal,C,C,C,B,C,C,C,C,C,C,C,B,C,Paternal,19717
3011,2018-03-31,15:21:00,26,Mujer,Otro,B,C,C,C,B,C,C,C,C,C,C,A,C,Almagro,131699
3012,2018-03-31,10:45:00,20,Mujer,Otro,B,A,A,B,C,B,B,B,B,C,B,A,A,Retiro,65413
3013,2018-03-31,04:34:00,29,Mujer,Palermo,B,C,B,A,A,B,B,B,C,C,A,C,B,Palermo,226534
3014,2018-03-30,21:15:00,38,Mujer,Retiro,B,A,B,A,C,A,A,B,B,B,A,A,C,Retiro,65413
3015,2018-03-30,19:35:00,21,Mujer,Otro,B,C,B,B,B,B,B,B,C,C,B,C,C,Puerto madero,6726
3016,2018-03-30,18:50:00,33,Mujer,Otro,A,A,A,B,A,A,C,A,A,C,B,A,A,Retiro,65413
3017,2018-03-30,18:47:00,32,Hombre,Belgrano,C,C,B,B,C,B,C,A,C,C,B,A,C,Belgrano,126267
3018,2018-03-30,12:03:00,39,Mujer,Coghlan,C,C,C,B,C,C,B,C,C,C,C,C,C,Coghlan,18604
3019,2018-03-30,10:11:00,37,Mujer,San cristobal,B,A,B,C,C,A,B,C,C,B,B,B,C,San cristobal,48611
3020,2018-03-30,03:12:00,27,Mujer,Chacarita,B,B,C,C,C,C,B,C,C,C,C,C,C,Chacarita,27761
3021,2018-03-30,02:16:00,34,Hombre,Almagro,C,C,B,B,C,C,C,C,B,C,B,C,C,Almagro,131699
3022,2018-03-30,01:26:00,35,Mujer,Otro,C,C,B,B,C,C,C,B,C,C,C,C,C,Palermo,226534
3023,2018-03-30,00:05:00,31,Mujer,Otro,B,C,C,C,B,B,B,C,C,C,B,C,C,Caballito,176076
3024,2018-03-29,23:56:00,27,Mujer,Otro,B,C,B,C,C,A,C,C,C,C,C,C,C,Villa soldati,46779
3025,2018-03-29,23:32:00,45,Mujer,Otro,C,A,B,C,C,B,A,B,C,C,B,C,C,Velez sarsfield,35081
3026,2018-03-29,23:16:00,40,Mujer,Villa real,C,B,B,B,C,B,B,B,B,C,C,B,B,Villa real,13419
3027,2018-03-29,22:48:00,27,Mujer,Otro,B,C,C,C,B,C,C,C,C,C,C,C,C,Retiro,65413
3028,2018-03-29,22:46:00,45,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,A,C,Palermo,226534
3029,2018-03-29,22:13:00,35,Mujer,Puerto madero,B,C,C,C,C,C,C,C,C,C,C,C,C,Puerto madero,6726
3030,2018-03-29,21:54:00,35,Mujer,Otro,A,A,C,B,B,B,B,C,C,C,C,C,C,Paternal,19717
3031,2018-03-29,21:49:00,37,Mujer,Otro,C,B,C,B,B,A,C,C,C,C,B,C,C,Agronomia,13912
3032,2018-03-29,21:49:00,24,Mujer,Otro,B,A,A,B,B,A,B,B,C,C,B,A,C,Villa pueyrredon,39654
3033,2018-03-29,21:46:00,23,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa real,13419
3034,2018-03-29,21:16:00,35,Mujer,Belgrano,C,C,C,C,C,B,B,C,C,C,C,C,B,Belgrano,126267
3035,2018-03-29,21:14:00,35,Mujer,Villa soldati,B,C,C,C,C,B,B,C,C,C,C,C,C,Villa soldati,46779
3036,2018-03-29,21:08:00,30,Mujer,Palermo,C,C,C,C,C,B,B,C,C,C,C,C,C,Palermo,226534
3037,2018-03-29,20:56:00,37,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Balvanera,138926
3038,2018-03-29,18:46:00,49,Mujer,Versalles,A,C,A,A,A,A,B,B,A,B,B,A,C,Versalles,13822
3039,2018-03-29,10:11:00,16,Mujer,Otro,B,B,A,B,C,B,C,C,B,C,A,B,B,Nueva pompeya,42695
3040,2018-03-28,22:47:00,17,Mujer,San cristobal,B,C,C,B,B,A,C,C,C,C,A,C,B,San cristobal,48611
3041,2018-03-28,22:46:00,18,Mujer,Boedo,A,A,A,A,A,A,A,A,A,A,A,A,A,Boedo,47306
3042,2018-03-28,18:16:00,34,Mujer,Otro,B,C,C,A,C,C,C,B,B,C,C,C,C,Villa del parque,55273
3043,2018-03-28,16:06:00,19,Mujer,Boedo,B,A,B,A,A,A,B,B,B,C,B,C,B,Boedo,47306
3044,2018-03-28,12:18:00,27,Mujer,Villa crespo,C,B,B,C,C,C,C,C,C,C,C,B,C,Villa crespo,81959
3045,2018-03-28,11:28:00,15,Otro,Boedo,A,A,A,A,A,A,A,A,A,A,A,A,A,Boedo,47306
3046,2018-03-28,03:03:00,22,Hombre,Belgrano,B,C,B,B,C,A,C,B,A,C,A,C,C,Belgrano,126267
3047,2018-03-28,00:04:00,20,Mujer,Almagro,C,C,C,B,C,C,C,B,C,C,A,A,C,Almagro,131699
3048,2018-03-27,17:56:00,32,Mujer,Villa del parque,B,C,C,C,C,C,C,C,C,C,C,C,C,Villa del parque,55273
3049,2018-03-27,11:18:00,29,Mujer,Palermo,B,C,B,B,C,C,C,C,C,C,C,C,C,Palermo,226534
3050,2018-03-27,08:55:00,42,Mujer,Belgrano,C,C,C,C,C,C,C,C,C,C,C,C,C,Belgrano,126267
3051,2018-03-27,01:27:00,19,Hombre,Otro,B,C,B,B,C,C,B,C,B,B,C,C,C,Paternal,19717
3052,2018-03-26,22:50:00,25,Mujer,Otro,A,A,A,A,B,B,A,B,B,C,C,C,B,Villa gral. mitre,34713
3053,2018-03-26,14:59:00,18,Mujer,Agronomia,B,B,B,B,B,B,B,B,B,B,B,B,B,Agronomia,13912
3054,2018-03-26,12:46:00,33,Hombre,Villa crespo,C,C,B,B,C,A,C,C,C,C,A,B,B,Villa crespo,81959
3055,2018-03-25,21:59:00,32,Mujer,Barracas,A,A,A,A,A,B,A,A,B,B,A,A,C,Barracas,89452
3056,2018-03-25,20:50:00,21,Mujer,Villa lugano,A,A,A,A,A,A,B,A,B,A,A,A,C,Villa lugano,126374
3057,2018-03-25,20:42:00,26,Mujer,Otro,C,B,C,B,B,A,C,A,B,C,B,A,A,Versalles,13822
3058,2018-03-25,20:21:00,2,Hombre,La paternal,C,C,C,C,B,C,B,C,C,C,A,A,C,Paternal,19717
3059,2018-03-25,17:24:00,21,Hombre,Otro,A,A,C,A,C,B,A,C,C,C,B,A,C,Barracas,89452
3060,2018-03-25,02:20:00,25,Mujer,Otro,B,C,A,A,B,A,B,B,A,A,B,A,A,Boca,45113
3061,2018-03-25,02:01:00,18,Mujer,Barracas,B,C,C,B,C,B,C,B,C,C,B,B,B,Barracas,89452
3062,2018-03-25,00:40:00,17,Mujer,Otro,B,B,C,B,C,A,B,B,A,C,A,C,C,Parque patricios,40985
3063,2018-03-25,00:36:00,17,Mujer,Otro,B,C,C,C,C,B,C,C,C,C,C,C,B,Balvanera,138926
3064,2018-03-25,00:12:00,19,Mujer,Otro,B,B,B,A,C,C,B,A,A,C,C,A,C,Parque chacabuco,56281
3065,2018-03-24,13:58:00,20,Mujer,Villa urquiza,B,C,A,A,C,B,B,C,C,C,B,A,C,Villa urquiza,91563
3066,2018-03-24,12:21:00,36,Mujer,Villa crespo,B,C,C,B,A,A,B,A,A,A,A,C,C,Villa crespo,81959
3067,2018-03-24,03:38:00,24,Mujer,Chacarita,B,B,B,A,C,B,C,B,A,C,B,C,C,Chacarita,27761
3068,2018-03-23,22:00:00,18,Mujer,Otro,B,C,C,C,C,C,C,B,C,C,C,C,C,Floresta,37575
3069,2018-03-23,21:30:00,29,Mujer,Otro,B,C,B,A,C,B,A,A,B,C,C,A,C,Villa luro,32502
3070,2018-03-23,16:21:00,40,Mujer,Chacarita,B,C,C,C,A,A,C,A,B,A,A,C,C,Chacarita,27761
3071,2018-03-23,15:15:00,20,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,B,C,Saavedra,50295
3072,2018-03-23,13:26:00,26,Mujer,Mataderos,C,C,B,C,C,C,C,C,C,C,C,C,C,Mataderos,64436
3073,2018-03-23,12:27:00,16,Hombre,Belgrano,A,A,A,A,B,B,B,B,B,C,B,A,B,Belgrano,126267
3074,2018-03-23,12:05:00,28,Mujer,Villa ortuzar,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa ortuzar,21736
3075,2018-03-23,11:57:00,23,Mujer,Villa luro,B,C,A,A,A,A,A,C,B,B,A,C,C,Villa luro,32502
3076,2018-03-23,09:39:00,15,Mujer,Almagro,B,B,B,B,B,B,B,A,B,B,B,B,A,Almagro,131699
3077,2018-03-23,00:34:00,19,Hombre,Barracas,A,A,C,C,C,C,C,C,C,C,B,C,C,Barracas,89452
3078,2018-03-23,00:30:00,19,Mujer,Agronomia,A,A,A,B,C,B,B,C,C,C,B,A,B,Agronomia,13912
3079,2018-03-22,17:26:00,27,Hombre,Otro,B,C,B,C,C,C,C,C,C,C,C,B,C,Velez sarsfield,35081
3080,2018-03-22,17:21:00,22,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,B,C,Mataderos,64436
3081,2018-03-22,16:31:00,24,Hombre,Recoleta,B,B,A,B,B,B,C,B,C,C,C,A,B,Recoleta,157932
3082,2018-03-22,16:30:00,24,Mujer,Constitucion,A,B,C,A,B,A,B,C,C,C,C,B,C,Constitucion,44107
3083,2018-03-22,11:56:00,18,Mujer,Agronomia,A,C,C,B,B,A,C,C,C,C,C,C,C,Agronomia,13912
3084,2018-03-22,11:15:00,46,Mujer,Palermo,B,C,B,C,B,B,C,C,C,C,C,C,C,Palermo,226534
3085,2018-03-22,01:54:00,21,Mujer,Otro,A,A,A,A,A,A,A,A,A,B,A,A,A,Paternal,19717
3086,2018-03-21,22:59:00,42,Mujer,Belgrano,A,A,A,A,A,B,B,B,B,C,A,A,C,Belgrano,126267
3087,2018-03-21,16:34:00,29,Mujer,Recoleta,C,C,C,C,C,C,C,C,C,C,C,C,C,Recoleta,157932
3088,2018-03-21,15:30:00,28,Hombre,San telmo,C,C,C,C,C,C,C,C,C,C,C,C,C,San telmo,20453
3089,2018-03-21,11:24:00,36,Mujer,Balvanera,C,C,C,C,C,C,C,C,C,C,C,C,C,Balvanera,138926
3090,2018-03-21,10:14:00,23,Mujer,Flores,A,B,A,A,C,A,C,C,C,C,B,B,C,Flores,164310
3091,2018-03-21,10:02:00,22,Mujer,Barracas,B,C,B,A,B,B,C,A,C,A,A,C,B,Barracas,89452
3092,2018-03-21,10:01:00,22,Mujer,Barracas,B,C,B,A,B,B,C,A,C,A,A,C,B,Barracas,89452
3093,2018-03-21,03:46:00,27,Mujer,Agronomia,A,C,C,A,B,A,B,C,C,B,A,A,C,Agronomia,13912
3094,2018-03-21,01:10:00,18,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,B,C,Versalles,13822
3095,2018-03-21,00:22:00,30,Mujer,Otro,B,C,B,B,C,B,C,B,B,C,B,A,B,Almagro,131699
3096,2018-03-20,23:16:00,28,Mujer,Balvanera,B,C,B,C,C,B,B,C,C,C,C,B,B,Balvanera,138926
3097,2018-03-20,23:11:00,28,Hombre,Belgrano,C,C,C,C,C,B,C,C,C,C,C,C,C,Belgrano,126267
3098,2018-03-20,19:37:00,29,Hombre,Otro,A,A,A,A,A,A,A,A,A,A,A,A,A,Liniers,44132
3099,2018-03-20,18:12:00,22,Mujer,Agronomia,A,A,A,A,A,A,A,A,A,A,A,A,A,Agronomia,13912
3100,2018-03-20,16:53:00,18,Mujer,Caballito,A,B,B,C,B,B,B,C,C,C,B,B,C,Caballito,176076
3101,2018-03-20,16:28:00,24,Mujer,San cristobal,C,C,C,C,C,B,C,C,C,C,C,C,C,San cristobal,48611
3102,2018-03-20,14:19:00,44,Mujer,Almagro,A,A,A,A,A,A,A,A,A,A,A,A,A,Almagro,131699
3103,2018-03-20,13:50:00,30,Mujer,Villa crespo,B,C,C,A,A,C,C,B,B,C,B,C,C,Villa crespo,81959
3104,2018-03-19,12:45:00,26,Mujer,Mataderos,B,B,B,C,C,C,B,C,C,C,A,B,C,Mataderos,64436
3105,2018-03-19,12:42:00,26,Mujer,Villa urquiza,B,B,B,C,C,C,B,C,C,C,A,B,C,Villa urquiza,91563
3106,2018-03-19,12:35:00,56,Mujer,Caballito,A,A,A,A,A,A,A,A,A,A,A,A,A,Caballito,176076
3107,2018-03-19,12:31:00,34,Mujer,Villa crespo,A,A,B,B,B,B,A,B,C,C,B,A,B,Villa crespo,81959
3108,2018-03-19,12:26:00,26,Mujer,Villa urquiza,B,A,B,C,B,B,C,C,B,C,A,B,C,Villa urquiza,91563
3109,2018-03-19,06:28:00,31,Mujer,Palermo,B,A,A,B,A,A,B,B,B,C,B,A,C,Palermo,226534
3110,2018-03-19,00:55:00,17,Mujer,Otro,A,A,B,C,B,C,B,C,C,C,C,C,B,Caballito,176076
3111,2018-03-18,21:04:00,17,Mujer,Otro,B,C,B,A,C,A,B,C,C,C,A,B,C,Caballito,176076
3112,2018-03-18,18:24:00,29,Mujer,Otro,B,C,C,B,C,C,B,C,C,C,C,C,C,Colegiales,52551
3113,2018-03-18,13:06:00,24,Hombre,Almagro,A,A,A,A,C,C,C,C,C,B,B,A,C,Almagro,131699
3114,2018-03-18,12:59:00,24,Mujer,Caballito,A,A,C,C,C,B,C,C,C,C,A,C,C,Caballito,176076
3115,2018-03-18,11:48:00,24,Mujer,Mataderos,A,A,A,B,A,A,B,A,B,C,A,C,C,Mataderos,64436
3116,2018-03-18,11:10:00,26,Mujer,San cristobal,B,B,B,A,B,C,C,B,C,C,A,A,B,San cristobal,48611
3117,2018-03-17,23:46:00,19,Mujer,Otro,A,C,C,C,C,C,C,C,C,C,C,B,C,Parque avellaneda,53229
3118,2018-03-17,17:42:00,26,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,C,C,Monserrat,39914
3119,2018-03-17,13:30:00,39,Mujer,Colegiales,A,B,A,A,B,B,B,C,C,C,A,B,B,Colegiales,52551
3120,2018-03-17,12:53:00,23,Mujer,Flores,A,B,A,A,B,A,B,B,C,A,A,B,B,Flores,164310
3121,2018-03-17,11:52:00,24,Mujer,Otro,A,A,B,B,C,A,B,C,C,C,C,C,C,Villa riachuelo,14084
3122,2018-03-17,11:50:00,23,Mujer,Otro,A,A,A,B,C,A,B,B,C,C,C,C,C,Villa soldati,46779
3123,2018-03-17,09:29:00,22,Mujer,Parque avellaneda,B,B,B,C,C,B,C,C,C,C,C,B,B,Parque avellaneda,53229
3124,2018-03-17,03:31:00,17,Mujer,Balvanera,A,B,A,B,C,B,C,A,B,C,A,C,B,Balvanera,138926
3125,2018-03-17,01:52:00,18,Mujer,Agronomia,C,C,C,C,C,C,C,C,C,A,C,C,A,Agronomia,13912
3126,2018-03-16,21:42:00,18,Mujer,Almagro,B,B,B,C,A,B,A,A,B,C,B,B,B,Almagro,131699
3127,2018-03-16,20:39:00,50,Mujer,Otro,B,B,B,B,A,A,B,B,C,C,C,C,B,Mataderos,64436
3128,2018-03-16,19:47:00,24,Mujer,Otro,B,B,B,B,C,B,B,C,B,C,C,B,C,Mataderos,64436
3129,2018-03-16,16:23:00,31,Mujer,Almagro,B,C,B,B,C,C,C,C,C,C,C,C,B,Almagro,131699
3130,2018-03-16,15:35:00,34,Mujer,Belgrano,B,C,B,B,C,B,C,C,C,B,A,C,C,Belgrano,126267
3131,2018-03-16,08:21:00,37,Mujer,Otro,C,C,C,B,C,C,C,B,C,C,C,C,C,Barracas,89452
3132,2018-03-15,22:38:00,16,Mujer,Villa crespo,B,C,A,A,C,C,B,C,C,C,C,C,C,Villa crespo,81959
3133,2018-03-15,21:48:00,20,Mujer,Otro,A,B,B,A,A,B,B,C,A,C,B,C,C,Villa real,13419
3134,2018-03-15,20:08:00,25,Mujer,Otro,A,C,A,B,B,B,C,B,C,C,A,B,B,Nunez,51949
3135,2018-03-15,17:24:00,18,Mujer,Otro,A,B,A,A,A,A,B,C,A,C,A,A,C,Barracas,89452
3136,2018-03-15,17:13:00,48,Mujer,Otro,C,C,B,B,B,B,C,C,C,C,C,B,C,Versalles,13822
3137,2018-03-15,16:59:00,21,Mujer,Otro,B,A,A,A,B,A,B,B,B,B,A,B,C,Parque chacabuco,56281
3138,2018-03-15,11:11:00,19,Mujer,Otro,B,A,B,B,C,C,C,B,C,C,C,B,C,Coghlan,18604
3139,2018-03-15,09:27:00,21,Mujer,Otro,C,C,C,B,C,C,B,B,C,C,C,C,B,Versalles,13822
3140,2018-03-15,02:57:00,29,Hombre,Otro,C,A,A,B,A,C,C,C,C,C,C,B,C,Villa ortuzar,21736
3141,2018-03-15,02:54:00,26,Mujer,Otro,C,B,A,B,C,C,B,B,C,C,B,C,C,Villa real,13419
3142,2018-03-15,00:16:00,29,Mujer,Otro,A,A,A,A,A,A,B,A,A,B,A,A,B,San nicolas,29273
3143,2018-03-15,00:04:00,32,Mujer,La boca,B,C,B,A,C,B,B,C,B,C,A,B,A,Boca,45113
3144,2018-03-15,00:00:00,32,Mujer,La boca,A,A,A,B,C,B,B,C,C,C,A,A,C,Boca,45113
3145,2018-03-14,21:45:00,37,Mujer,Nunez,B,B,B,A,B,B,C,B,C,B,A,C,B,Nunez,51949
3146,2018-03-14,17:25:00,15,Mujer,Belgrano,A,B,B,B,B,B,B,B,B,C,C,B,C,Belgrano,126267
3147,2018-03-14,16:35:00,47,Mujer,Villa general mitre,B,B,B,B,B,B,B,C,C,C,B,C,C,Villa gral. mitre,34713
3148,2018-03-14,14:03:00,36,Mujer,Balvanera,B,B,C,A,C,A,B,B,B,C,C,C,B,Balvanera,138926
3149,2018-03-14,12:37:00,29,Mujer,Belgrano,C,C,C,B,C,C,C,C,C,C,C,C,C,Belgrano,126267
3150,2018-03-14,11:07:00,35,Mujer,Villa urquiza,C,C,C,C,C,B,B,C,C,C,C,C,C,Villa urquiza,91563
3151,2018-03-14,08:56:00,36,Mujer,Villa urquiza,B,C,B,B,B,C,B,B,C,B,B,C,C,Villa urquiza,91563
3152,2018-03-13,17:19:00,24,Mujer,Belgrano,B,C,C,C,C,C,C,C,C,C,C,C,C,Belgrano,126267
3153,2018-03-13,15:56:00,25,Mujer,Villa crespo,C,C,C,B,B,B,C,C,C,A,C,C,C,Villa crespo,81959
3154,2018-03-13,15:54:00,54,Mujer,Liniers,C,B,B,B,B,B,C,B,B,B,C,C,B,Liniers,44132
3155,2018-03-13,14:13:00,18,Mujer,Mataderos,B,C,C,A,B,B,B,B,B,C,C,C,C,Mataderos,64436
3156,2018-03-13,13:21:00,39,Mujer,Agronomia,A,A,A,A,A,A,A,A,A,A,A,A,A,Agronomia,13912
3157,2018-03-13,10:46:00,26,Mujer,La boca,A,A,A,B,B,B,B,B,B,B,A,A,C,Boca,45113
3158,2018-03-13,08:51:00,34,Hombre,Otro,C,C,C,B,C,A,C,C,B,C,C,C,C,San nicolas,29273
3159,2018-03-12,22:53:00,22,Mujer,Chacarita,A,A,A,B,B,A,C,C,C,B,A,C,C,Chacarita,27761
3160,2018-03-12,22:47:00,18,Mujer,Balvanera,A,A,A,A,A,B,A,A,A,A,A,A,A,Balvanera,138926
3161,2018-03-12,22:45:00,22,Mujer,Otro,B,C,B,C,C,B,C,B,C,C,A,C,B,Puerto madero,6726
3162,2018-03-12,22:19:00,24,Mujer,Recoleta,B,C,A,C,B,A,B,C,C,C,C,C,B,Recoleta,157932
3163,2018-03-12,21:46:00,27,Mujer,Villa crespo,C,B,A,B,B,B,C,B,B,C,B,B,B,Villa crespo,81959
3164,2018-03-12,20:50:00,17,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Versalles,13822
3165,2018-03-12,20:42:00,20,Hombre,Barracas,A,C,B,A,B,B,C,B,B,B,C,B,C,Barracas,89452
3166,2018-03-12,20:35:00,21,Mujer,Barracas,B,C,C,B,C,B,C,C,C,C,A,C,C,Barracas,89452
3167,2018-03-12,16:56:00,38,Mujer,La paternal,A,A,A,A,A,A,A,B,B,C,A,A,B,Paternal,19717
3168,2018-03-12,16:20:00,40,Mujer,Barracas,B,C,A,A,A,A,C,A,C,A,A,A,C,Barracas,89452
3169,2018-03-12,13:06:00,20,Mujer,Otro,B,C,C,C,C,C,C,B,C,C,C,C,C,Coghlan,18604
3170,2018-03-12,11:11:00,16,Mujer,Otro,B,B,A,C,B,A,B,C,B,C,B,A,B,Villa luro,32502
3171,2018-03-12,11:09:00,18,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,B,C,San telmo,20453
